CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1915267,17000013453,201713453,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/12/17 2:43,3XX BLOCK OF E THOMAS ST,E,E1,7402.1005,-122.32722,47.62083,"(47.62083, -122.32722)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,1/11/17 17:55
1915272,17000013804,201713804,43,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,1/12/17 3:11,6XX BLOCK OF 28 AV E,C,C2,7700.2,-122.29661,47.624763,"(47.624763, -122.29661)",ASLT - IP/JO - PERSON SHOT OR SHOT AT,ASSAULTS,GUN CALLS,1/12/17 0:55
2077988,17000314492,2017314492,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,8/25/17 10:51,11 AV NW / NW LEARY WY,B,B2,4700.2035,-122.37077,47.66366,"(47.66366, -122.37077)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,8/25/17 7:49
1972391,17000122222,2017122222,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,4/7/17 21:59,14XX BLOCK OF 10 AV,E,E2,7500.4017,-122.31944,47.613514,"(47.613514, -122.31944)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,4/7/17 20:18
1962992,17000104739,2017104739,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/25/17 13:21,10XX BLOCK OF SW KLICKITAT WY,W,W1,9900.4103,-122.34984,47.57101,"(47.57101, -122.34984)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
2042585,17000250951,2017250951,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",7/10/17 19:46,45XX BLOCK OF ROOSEVELT WY NE,U,U2,5200.5009,-122.31745,47.6622,"(47.6622, -122.31745)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,7/10/17 17:42
1962918,17000104468,2017104468,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/25/17 10:53,5XX BLOCK OF 3 AV,K,K2,8100.2042,-122.331085,47.602413,"(47.602413, -122.331085)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",3/25/17 9:17
1987492,17000150385,2017150385,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/30/17 10:56,42XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.3008,-122.31319,47.659054,"(47.659054, -122.31319)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,4/30/17 9:06
1972596,17000122573,2017122573,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/8/17 4:05,1 AV / MADISON ST,K,K1,8100.1027,-122.33624,47.604694,"(47.604694, -122.33624)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,4/8/17 2:16
2030736,17000229457,2017229457,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/25/17 21:56,3 AV / PINE ST,M,M3,8100.2006,-122.3387,47.610744,"(47.610744, -122.3387)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,6/25/17 17:31
1915409,17000014187,201714187,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,1/12/17 11:13,15XX BLOCK OF 3 AV,M,M3,8100.2009,-122.33825,47.610245,"(47.610245, -122.33825)","WEAPN - GUN,DEADLY WPN (NO THRTS/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,
2018600,17000207510,2017207510,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,6/9/17 19:40,5XX BLOCK OF PINE ST,M,M2,8200.1003,-122.33593,47.611904,"(47.611904, -122.33593)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
2018563,17000206815,2017206815,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",6/9/17 18:16,17XX BLOCK OF 1 AV S,O,O1,9300.206,-122.3342,47.587166,"(47.587166, -122.3342)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",6/9/17 13:25
1915800,17000014764,201714764,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/12/17 21:26,NE NORTHGATE WY / 5 AV NE,L,L2,1200.4011,-122.32328,47.708595,"(47.708595, -122.32328)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,1/12/17 18:45
1951480,17000083017,201783017,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/8/17 15:47,5XX BLOCK OF NE NORTHGATE WY,L,L2,1200.3003,-122.321915,47.708588,"(47.708588, -122.321915)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/8/17 14:52
1951346,17000082718,201782718,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,3/8/17 11:42,63XX BLOCK OF 34 AV SW,F,F1,10702.3004,-122.37507,47.545635,"(47.545635, -122.37507)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,3/8/17 9:43
1972597,17000122560,2017122560,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/8/17 4:10,8XX BLOCK OF S LANE ST,K,K3,9100.1019,-122.32207,47.59667,"(47.59667, -122.32207)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
1972600,17000122611,2017122611,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/8/17 4:19,30XX BLOCK OF NE 143 ST,L,L1,100.4001,-122.29519,47.731964,"(47.731964, -122.29519)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/8/17 3:17
1972744,17000122876,2017122876,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,4/8/17 12:28,28XX BLOCK OF NE 125 ST,L,L1,700.1004,-122.29706,47.719288,"(47.719288, -122.29706)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,4/8/17 11:15
1915466,17000014232,201714232,42,"HARASSMENT, THREATS - BY TELEPHONE, WRITING","THREATS, HARASSMENT","THREATS, HARASSMENT",1/12/17 12:20,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.33617,47.616055,"(47.616055, -122.33617)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/12/17 11:40
1926577,17000035930,201735930,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/30/17 2:24,55 AV S / S GRATTAN ST,S,S2,11800.1004,-122.26395,47.52851,"(47.52851, -122.26395)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/29/17 23:19
1962977,17000104418,2017104418,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,3/25/17 12:35,108XX BLOCK OF RENTON AV S,S,S3,11900.2019,-122.25139,47.50344,"(47.50344, -122.25139)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,3/25/17 6:45
1985584,17000147097,2017147097,42,"HARASSMENT, THREATS - BY TELEPHONE, WRITING","THREATS, HARASSMENT","THREATS, HARASSMENT",4/27/17 17:34,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.33617,47.616055,"(47.616055, -122.33617)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,4/27/17 17:00
2065698,17000292489,2017292489,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,8/8/17 19:45,32 AV SW / SW RAYMOND ST,W,W2,10702.2003,-122.37369,47.548306,"(47.548306, -122.37369)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,8/8/17 18:38
1915427,17000014039,201714039,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/12/17 11:17,27XX BLOCK OF E MADISON ST,C,C2,7700.5011,-122.29685,47.62303,"(47.62303, -122.29685)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/12/17 8:57
2030760,17000229637,2017229637,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/25/17 22:35,14XX BLOCK OF E JOHN ST,C,C1,7500.101,-122.31391,47.61996,"(47.61996, -122.31391)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,6/25/17 20:41
2018619,17000207348,2017207348,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/9/17 19:25,ALASKAN WY / WALL ST,D,D1,8001.3027,-122.35119,47.612812,"(47.612812, -122.35119)",TRAFFIC - ROAD RAGE,TRAFFIC RELATED CALLS,ROAD RAGE,6/9/17 17:56
1972443,17000122244,2017122244,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/7/17 23:15,48XX BLOCK OF SAND POINT WY NE,U,U3,4100.4008,-122.28316,47.66458,"(47.66458, -122.28316)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/7/17 20:42
1972447,17000121869,2017121869,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/7/17 23:22,19XX BLOCK OF WESTERN AV,M,M1,8100.301,-122.34288,47.609814,"(47.609814, -122.34288)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,4/7/17 15:33
1926393,17000036151,201736151,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,1/30/17 7:24,5 AV / PINE ST,M,M2,8100.2,-122.33649,47.61167,"(47.61167, -122.33649)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,1/30/17 7:22
1985693,17000147119,2017147119,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/27/17 19:46,72XX BLOCK OF 12 AV SW,F,F1,10800.1026,-122.35044,47.537743,"(47.537743, -122.35044)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,4/27/17 17:26
2030775,17000229698,2017229698,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/25/17 23:14,17XX BLOCK OF NW 57 ST,B,B1,4700.3012,-122.38055,47.670177,"(47.670177, -122.38055)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,6/25/17 21:41
1972453,17000122225,2017122225,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/7/17 23:36,143XX BLOCK OF LAKE CITY WY NE,L,L3,100.2001,-122.292404,47.73285,"(47.73285, -122.292404)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",4/7/17 20:42
1996739,17000167361,2017167361,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/12/17 19:52,21XX BLOCK OF S JACKSON ST,G,G3,9000.1008,-122.30381,47.59927,"(47.59927, -122.30381)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/12/17 18:02
1985699,17000146992,2017146992,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/27/17 20:18,4 AV / PINE ST,M,M3,8100.2008,-122.33759,47.611206,"(47.611206, -122.33759)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/27/17 15:58
2030964,17000229706,2017229706,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/26/17 4:47,17XX BLOCK OF RAINIER AV S,R,R2,9400.2042,-122.30554,47.588074,"(47.588074, -122.30554)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,6/25/17 21:52
1937383,17000049133,201749133,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/9/17 22:13,10XX BLOCK OF E PIKE ST,E,E2,7500.401,-122.318794,47.61409,"(47.61409, -122.318794)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",2/9/17 21:47
2018616,17000207385,2017207385,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",6/9/17 19:39,127XX BLOCK OF LAKE CITY WY NE,L,L3,100.5005,-122.29364,47.721985,"(47.721985, -122.29364)",FIGHT - JO - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,6/9/17 18:12
2018626,17000207058,2017207058,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,6/9/17 19:40,24XX BLOCK OF UTAH AV S,O,O1,9300.2063,-122.33512,47.580853,"(47.580853, -122.33512)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,6/9/17 13:56
2018628,17000206733,2017206733,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/9/17 19:28,27 AV SW / SW ELMGROVE ST,F,F2,11401.1005,-122.367195,47.530083,"(47.530083, -122.367195)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,6/9/17 11:40
2053476,17000270400,2017270400,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",7/24/17 16:12,27XX BLOCK OF 39 AV SW,W,W1,9800.1015,-122.38129,47.578804,"(47.578804, -122.38129)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",7/24/17 14:18
2018840,17000207885,2017207885,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,6/10/17 0:32,4XX BLOCK OF 1 AV N,Q,Q3,7100.2001,-122.35542,47.62269,"(47.62269, -122.35542)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
2030802,17000229803,2017229803,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/25/17 23:37,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,6/25/17 23:09
1951545,17000083026,201783026,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/8/17 17:52,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/8/17 14:03
1985667,17000146613,2017146613,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/27/17 19:20,11XX BLOCK OF MADISON ST,E,E3,8300.1006,-122.324585,47.60957,"(47.60957, -122.324585)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",4/27/17 12:02
1985681,17000146755,2017146755,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,4/27/17 19:35,16XX BLOCK OF SUMMIT AV,E,E1,8400.1003,-122.32554,47.61578,"(47.61578, -122.32554)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,4/27/17 13:18
1972480,17000122113,2017122113,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/8/17 0:27,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.401,-122.324615,47.708603,"(47.708603, -122.324615)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/7/17 19:49
1972588,17000122538,2017122538,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/8/17 3:51,71XX BLOCK OF WOODLAWN AV NE,J,J3,3600.2024,-122.32461,47.680157,"(47.680157, -122.32461)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/8/17 1:43
1926968,17000036840,201736840,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/30/17 19:03,9 AV SW / SW TRENTON ST,F,F3,11300.4013,-122.34673,47.52464,"(47.52464, -122.34673)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/30/17 17:56
1985694,17000146958,2017146958,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,4/27/17 19:46,67XX BLOCK OF 21 AV SW,F,F1,10800.2005,-122.3596,47.54102,"(47.54102, -122.3596)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,4/27/17 15:40
2007244,17000186555,2017186555,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/26/17 14:41,18XX BLOCK OF 9 AV,D,D2,7300.2023,-122.33379,47.615223,"(47.615223, -122.33379)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,5/26/17 12:43
1985749,17000147383,2017147383,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/27/17 22:03,38XX BLOCK OF RAINIER AV S,R,R2,10100.5018,-122.289925,47.568882,"(47.568882, -122.289925)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1951410,17000082928,201782928,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,3/8/17 13:30,BROADWAY E / E MILLER ST,C,C1,6100.2017,-122.32135,47.641354,"(47.641354, -122.32135)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,3/8/17 12:41
1926438,17000036059,201736059,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/30/17 6:31,40XX BLOCK OF 1 AV S,O,O2,9300.321,-122.334206,47.56785,"(47.56785, -122.334206)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/30/17 3:58
2065704,17000292276,2017292276,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,8/8/17 19:46,74XX BLOCK OF KEEN WY N,J,J3,2700.4026,-122.34143,47.683197,"(47.683197, -122.34143)",BURG - IP/JO - RES (INCL UNOCC STRUCTURES),BURGLARY,RESIDENTIAL BURGLARIES,8/8/17 13:17
1996691,17000167097,2017167097,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,5/12/17 18:28,70XX BLOCK OF 13 AV SW,F,F1,10800.1013,-122.3515,47.540962,"(47.540962, -122.3515)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,5/12/17 15:17
1937848,17000055621,201755621,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/15/17 3:57,FAIRVIEW AV N / HARRISON ST,D,D3,7300.1019,-122.33428,47.621998,"(47.621998, -122.33428)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,2/14/17 19:47
1996702,17000167074,2017167074,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,5/12/17 18:47,2 AV / CLAY ST,D,D1,8001.1003,-122.35069,47.617016,"(47.617016, -122.35069)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,5/12/17 14:34
1996703,17000166829,2017166829,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/12/17 18:40,28XX BLOCK OF S ALASKA PL,R,R1,10401.1001,-122.29589,47.560883,"(47.560883, -122.29589)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/12/17 12:25
2053507,17000270537,2017270537,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/24/17 16:44,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.33617,47.616055,"(47.616055, -122.33617)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/24/17 14:59
2007140,17000186286,2017186286,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/26/17 11:10,26XX BLOCK OF SW HOLDEN ST,F,F1,10701.2016,-122.366325,47.533707,"(47.533707, -122.366325)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/26/17 9:21
2065714,17000292411,2017292411,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,8/8/17 20:06,26 AV / E JEFFERSON ST,G,G2,8800.2023,-122.2989,47.606174,"(47.606174, -122.2989)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,8/8/17 15:05
2042537,17000251044,2017251044,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,7/10/17 19:06,5XX BLOCK OF 2 AV,K,K2,8100.2043,-122.33225,47.602013,"(47.602013, -122.33225)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1937438,17000049088,201749088,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/9/17 22:23,65XX BLOCK OF 35 AV SW,W,W3,10702.3005,-122.376465,47.543774,"(47.543774, -122.376465)","WEAPN - GUN,DEADLY WPN (NO THRTS/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,2/9/17 20:26
2042646,17000250978,2017250978,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",7/10/17 21:09,RAINIER AV S / S JUNEAU ST,R,R3,10300.2009,-122.27714,47.5497,"(47.5497, -122.27714)",TRAFFIC - ROAD RAGE,TRAFFIC RELATED CALLS,ROAD RAGE,
2007482,17000186829,2017186829,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/26/17 19:22,15XX BLOCK OF MELROSE AV,E,E3,8400.3004,-122.32792,47.61458,"(47.61458, -122.32792)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/26/17 17:25
2018682,17000207515,2017207515,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,6/9/17 21:03,11XX BLOCK OF N 90 ST,N,N3,1800.3011,-122.344025,47.694183,"(47.694183, -122.344025)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,6/9/17 19:29
2018684,17000207482,2017207482,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/9/17 20:51,93XX BLOCK OF RAINIER AV S,S,S3,11800.3003,-122.26676,47.519844,"(47.519844, -122.26676)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,6/9/17 19:08
2007541,17000186729,2017186729,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/26/17 20:06,1 AV / VINE ST,D,D1,8001.4001,-122.349686,47.615246,"(47.615246, -122.349686)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/26/17 16:18
2030888,17000229645,2017229645,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,6/26/17 2:34,NE 75 ST / 20 AV NE,U,U1,2500.1031,-122.306694,47.683044,"(47.683044, -122.306694)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,6/25/17 20:47
2018694,17000207608,2017207608,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,6/9/17 21:05,E MERCER ST / BELMONT AV E,E,E1,7401.1006,-122.324036,47.62429,"(47.62429, -122.324036)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,
1972568,17000122550,2017122550,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/8/17 3:11,2XX BLOCK OF YESLER WY,K,K3,9200.2014,-122.33112,47.60172,"(47.60172, -122.33112)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/8/17 1:42
1937604,17000048873,201748873,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/9/17 19:35,4XX BLOCK OF 10 AV,G,G1,8600.2016,-122.31941,47.605705,"(47.605705, -122.31941)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,2/9/17 17:41
2065721,17000292497,2017292497,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,8/8/17 20:35,65XX BLOCK OF CALIFORNIA AV SW,W,W3,10600.3014,-122.38722,47.543976,"(47.543976, -122.38722)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,8/8/17 18:12
2018722,17000207504,2017207504,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/9/17 21:44,6XX BLOCK OF PINE ST,M,M2,8200.1002,-122.334816,47.61237,"(47.61237, -122.334816)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1985903,17000147449,2017147449,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/28/17 3:31,120XX BLOCK OF 28 AV NE,L,L1,700.1011,-122.298,47.716534,"(47.716534, -122.298)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",4/28/17 2:21
1915625,17000014402,201714402,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/12/17 16:45,18XX BLOCK OF N 135 ST,N,N2,600.101,-122.337585,47.726856,"(47.726856, -122.337585)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/12/17 14:01
